ID,QQ,PartVQ,I1_1,I1_2,I1_3,I1_4,I1_5,I1_6,I1_7,I1_8,I1_9,I1_10,I1_11,I1_12,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,LA_1,LA_2,LA_3,LA_4,LA_5,LA_6,LA_7,LA_8,LA_9,LA_10,LA_11,LA_12,LA_13,LA_14,LB_1,LB_2,LB_3,LB_4,LB_5,LB_6,LB_7,LB_8,LB_9,LB_10,LB_11,LB_12,LC_1,LC_2,LC_3,PartVA_5_T,PartVB_5_T,PartVC_5_T,PartVD_5_T
3897966,4,1,6,5,4,5,6,5,6,4,5,4,7,4,2,5,37,2,5,1,1,4,1,7,5,5,5,3,3,4,5,5,2,2,5,5,2,1,4,4,5,3,3,4,4,5,2,1,2,3,2,1,1,2,3,2,3
3897969,4,1,6,6,7,5,6,5,7,6,3,3,8,3,2,2,21,2,35,2,1,4,1,3,4,4,4,3,4,3,4,4,4,2,4,4,2,3,4,4,4,4,2,3,4,4,4,2,3,4,2,1,1,3,2,3,2
3897974,2,1,7,8,3,6,1,7,4,7,7,5,7,7,2,2,18,1,43,4,1,3,1,5,5,5,5,5,2,5,5,5,2,1,5,2,1,2,5,5,5,4,1,4,5,5,2,1,2,1,1,1,1,3,3,3,0
3897975,1,0,4,3,8,4,4,4,7,4,4,1,8,3,2,1,35,2,43,2,1,3,1,2,5,5,5,4,3,4,5,3,4,2,5,3,2,1,5,5,5,5,3,5,5,4,4,2,4,4,1,1,1,2,0,1,0
3897978,3,0,4,5,5,5,5,5,6,4,6,5,7,5,2,2,35,2,38,1,2,3,1,3,3,2,3,3,4,3,4,5,5,3,2,3,2,4,2,3,3,3,3,1,3,2,5,3,5,5,2,2,2,1,0,1,1
3897980,1,1,7,8,3,7,5,6,4,7,7,7,4,7,2,2,24,2,5,1,1,3,1,4,5,5,5,4,2,5,5,5,1,1,4,3,2,1,5,5,5,5,3,4,5,5,2,1,2,1,1,1,1,2,2,1,1
3897985,3,0,8,6,7,8,2,5,6,6,6,5,7,5,2,4,33,1,38,1,2,5,1,4,5,5,5,5,2,5,5,5,2,1,5,4,2,1,5,5,5,5,1,5,5,5,2,1,3,1,2,1,1,1,1,1,0
3897991,4,1,7,8,8,6,7,8,8,6,8,6,6,8,2,3,49,1,5,1,1,6,1,7,5,5,5,4,3,5,5,5,2,1,5,4,2,1,5,4,5,5,4,4,5,4,3,1,3,3,1,1,1,4,4,4,3
3897997,2,0,7,6,7,5,2,5,6,7,6,3,8,5,2,4,30,2,47,1,1,5,1,4,5,5,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,1,5,5,5,1,1,2,1,1,1,1,1,0,1,0
3898000,4,0,8,6,1,8,1,8,6,7,6,5,4,6,2,5,37,1,32,1,2,3,1,8,5,5,5,5,4,5,5,5,4,1,5,5,5,1,5,5,5,5,2,5,5,5,4,1,1,2,1,1,2,0,0,1,0
3898002,3,1,6,8,7,6,3,7,5,6,8,5,5,6,2,5,30,2,10,2,2,5,1,2,4,4,3,2,4,3,4,4,4,3,4,3,3,3,2,3,1,2,3,2,2,3,5,3,4,5,1,2,2,2,1,1,1
3898006,2,1,6,6,4,6,2,7,5,6,6,6,5,6,2,2,22,1,21,3,2,5,1,10,4,5,5,3,4,4,5,4,3,3,4,3,2,1,4,4,5,4,2,4,5,4,3,1,3,2,2,1,2,2,3,3,1
3898010,1,0,6,3,7,6,7,5,7,5,3,3,8,2,2,2,23,2,43,1,1,3,1,1,4,4,4,4,3,4,4,4,4,3,4,2,4,2,4,4,4,4,2,4,4,4,2,2,2,2,1,1,1,3,2,3,0
3898020,1,0,7,7,3,3,3,6,3,7,7,7,5,7,2,1,30,1,9,2,1,6,4,6,4,4,5,3,3,4,5,3,2,1,5,4,2,2,4,4,5,3,3,4,5,4,2,1,2,2,1,1,2,2,2,2,2
3898023,2,0,6,6,6,6,2,6,4,5,6,6,5,7,2,2,51,2,19,1,1,5,1,5,5,5,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,4,5,5,5,1,3,3,1,1,1,1,1,1,0,1
3898026,3,1,6,7,2,5,2,5,1,5,7,7,1,6,2,4,59,1,9,1,1,5,1,10,5,5,5,5,2,4,5,3,2,1,5,2,1,1,5,5,5,5,3,5,4,5,2,1,2,2,2,1,1,2,2,2,1
3898034,4,0,6,5,7,6,4,5,7,6,6,5,8,5,1,2,27,2,3,1,2,6,1,4,5,5,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,2,5,5,5,2,1,1,2,1,1,1,0,1,1,1
3898036,2,1,6,5,7,5,7,5,6,5,5,5,5,4,2,5,18,2,10,1,1,4,1,6,5,5,5,4,1,4,5,5,2,1,5,3,2,1,5,4,5,5,2,4,5,5,2,1,2,2,1,1,1,3,1,2,4
3898041,1,1,7,7,3,8,5,6,6,6,7,7,2,4,2,1,31,2,9,1,1,5,6,3,4,4,4,3,3,3,4,3,4,2,3,3,3,3,4,4,4,3,3,3,4,4,4,2,4,4,2,1,2,2,3,2,1
3898043,4,1,6,3,8,5,4,6,7,8,5,6,8,5,2,1,53,2,33,1,2,5,1,8,5,5,5,5,3,4,4,4,2,2,3,4,2,2,4,5,4,4,3,4,5,4,3,2,2,2,2,1,2,2,1,1,1
3898059,3,0,6,6,1,6,2,6,4,5,7,7,2,7,2,1,33,1,35,1,1,3,1,8,5,5,5,5,3,5,5,4,1,2,5,5,2,2,5,5,5,5,2,5,5,5,2,2,4,4,1,1,1,1,0,1,1
3898062,2,0,8,5,6,7,1,7,7,7,5,8,6,4,1,1,25,1,3,2,1,3,1,5,1,1,1,1,1,1,1,5,5,1,1,1,5,5,1,1,1,1,1,1,1,1,5,5,5,5,2,2,2,2,2,1,1
3898068,3,0,4,3,6,4,3,5,6,4,4,2,8,3,2,2,27,2,25,1,2,3,1,2,5,5,5,3,2,4,5,5,3,1,4,3,1,1,4,4,5,4,3,4,5,4,3,1,3,3,1,1,1,1,2,1,1
3898072,1,0,6,5,7,7,8,5,6,5,3,2,7,2,2,5,31,1,20,1,1,5,1,7,4,5,4,4,3,4,4,5,4,2,4,3,3,3,4,4,4,4,3,4,4,4,3,2,2,3,2,1,1,0,2,0,0
3898074,3,1,6,6,3,6,3,6,6,5,6,6,6,5,2,4,57,2,35,2,1,6,1,4,5,5,5,4,2,4,5,4,2,1,5,2,1,2,5,4,5,5,3,4,5,5,2,1,2,2,1,1,1,2,2,2,3
3898075,4,0,7,6,6,7,2,6,6,6,6,5,7,5,2,1,29,2,43,2,1,3,1,3,4,5,5,4,4,4,5,5,4,3,5,3,2,1,4,4,5,5,1,5,5,5,4,1,4,4,2,1,2,2,1,1,1
3898077,2,0,6,5,8,6,4,5,8,5,4,3,7,5,2,1,26,2,3,1,1,4,1,3,4,4,4,4,4,4,4,4,4,2,4,3,2,2,4,4,4,4,4,4,4,4,3,3,2,3,1,1,1,2,1,1,0
3898082,1,1,7,7,2,7,2,6,6,7,7,7,2,7,2,1,34,1,30,1,1,4,1,5,2,4,2,3,2,4,4,2,4,4,4,3,3,4,2,4,2,3,4,2,2,2,4,3,4,4,2,1,1,2,1,2,1
3898091,4,1,4,3,6,5,3,7,5,4,2,1,6,2,2,5,23,2,46,2,1,3,1,1,5,5,5,5,1,5,5,5,2,1,5,3,1,1,5,5,5,5,1,5,5,5,2,1,4,2,1,1,1,2,0,1,1
3898093,4,0,6,6,6,6,3,6,7,6,6,5,7,5,1,1,42,1,25,1,2,6,1,4,4,4,4,3,3,4,4,4,3,2,4,3,3,3,2,3,3,2,2,2,2,3,5,3,3,5,2,2,2,1,1,1,1
3898095,1,1,5,5,5,4,6,5,6,5,5,6,5,6,2,2,19,1,5,3,1,3,1,6,5,5,5,4,3,4,5,4,2,2,5,2,1,1,4,5,5,4,2,4,5,4,3,2,2,2,1,1,1,2,1,1,1
3898097,3,0,7,8,1,8,1,7,2,7,7,4,1,8,2,3,24,1,22,1,1,5,1,3,5,5,5,5,1,5,5,5,1,1,4,5,2,1,5,5,5,5,2,5,5,5,4,1,4,2,2,1,1,1,1,2,2
3898098,2,1,6,5,8,6,3,5,8,5,5,6,8,6,2,1,19,2,42,1,1,3,1,4,4,5,4,4,2,5,5,4,2,1,4,3,2,1,4,4,4,4,2,4,4,4,2,2,2,2,2,1,1,3,3,2,4
3898102,3,1,6,5,5,7,3,7,6,5,5,5,7,6,2,2,33,2,22,1,2,4,1,3,3,4,4,3,3,4,4,4,2,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,4,2,2,1,1,2,1,2,1
3898103,1,0,8,8,2,7,7,7,4,7,7,7,2,8,2,4,23,1,5,3,1,5,1,5,4,4,4,3,2,4,4,3,2,3,4,3,3,2,4,4,5,4,3,4,4,4,2,2,2,2,2,1,1,1,2,1,2
3898106,4,1,6,3,6,7,5,6,8,6,6,4,7,3,2,1,36,2,16,5,1,3,1,4,3,4,3,3,2,3,4,3,4,3,3,5,4,4,2,3,3,3,3,2,4,2,4,3,3,4,2,2,2,2,2,2,3
3898107,2,0,7,6,2,7,3,7,5,8,7,7,2,7,2,4,52,1,32,1,2,4,1,4,4,4,4,4,2,4,5,3,3,2,4,3,2,2,4,4,5,4,4,5,5,3,2,2,3,2,2,1,1,1,2,1,2
3898110,4,0,8,8,2,8,2,8,2,8,8,5,7,6,2,1,34,2,23,4,1,3,1,4,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,2,1,1,1
3898111,2,1,6,3,5,6,3,5,5,6,7,7,5,4,2,5,42,2,22,1,1,7,1,10,5,5,5,5,1,4,5,4,2,1,2,5,1,1,5,5,5,5,1,4,5,3,2,1,2,2,2,1,1,1,1,1,1
3898112,3,0,3,3,7,5,3,3,5,3,4,3,3,3,2,4,25,2,30,1,1,5,1,10,5,5,5,4,3,5,5,4,2,1,4,3,2,1,5,5,5,5,2,5,5,5,2,1,2,2,1,1,1,1,1,1,1
3898113,4,0,6,6,3,7,2,6,6,7,6,3,6,6,2,5,40,1,5,3,1,5,1,2,5,5,5,5,1,4,5,5,2,1,5,4,2,1,5,5,5,5,3,4,5,4,2,1,2,2,1,1,1,1,1,1,0
3898115,1,0,6,4,8,7,4,7,7,5,4,6,8,6,2,2,20,2,6,1,2,3,1,10,5,5,5,4,1,4,5,5,2,1,5,4,1,1,5,5,5,4,1,4,5,4,2,1,4,2,1,1,1,0,1,1,0
3898117,1,1,5,6,5,6,7,6,2,8,7,7,7,7,2,2,28,1,30,1,1,5,4,5,5,5,5,5,3,5,5,5,3,1,4,3,2,2,5,5,5,5,3,5,5,4,3,1,3,2,1,1,1,2,2,2,1
3898118,2,1,7,6,8,6,6,7,8,7,6,6,7,6,2,1,53,2,47,1,2,5,1,8,4,4,4,4,2,4,5,2,2,2,4,2,2,3,4,4,4,4,2,4,5,4,2,2,2,2,1,1,1,1,1,2,0
3898123,4,1,5,7,3,6,5,7,8,7,7,5,5,7,2,5,34,2,46,2,1,5,1,8,4,4,4,3,4,4,4,5,4,2,4,2,2,2,2,4,2,3,4,4,4,2,4,4,2,4,2,2,2,1,1,1,1
3898124,2,0,4,2,8,3,2,2,7,3,2,2,4,2,2,5,22,2,32,1,1,3,1,5,4,4,4,3,4,2,4,4,3,1,4,3,2,2,3,4,3,2,5,2,4,3,4,4,2,4,1,1,1,1,2,2,1
3898125,3,1,6,7,2,6,1,7,6,6,7,7,2,6,2,4,34,1,33,1,1,6,1,5,5,5,5,4,3,4,5,3,2,2,4,3,1,1,5,5,5,4,2,4,4,4,2,1,2,2,1,1,1,2,2,0,1
3898126,3,0,4,4,2,4,3,4,3,4,5,5,4,6,2,5,28,2,20,2,1,5,1,3,5,5,5,4,2,4,5,5,1,2,5,3,2,2,5,5,5,5,3,4,5,5,2,2,2,2,1,1,1,1,1,1,2
3898133,1,1,8,8,3,8,1,8,6,8,8,6,5,8,2,3,22,2,7,1,2,3,1,10,5,5,5,5,2,4,5,4,2,1,5,3,1,1,5,5,5,5,3,5,5,4,2,1,3,2,1,1,1,2,3,2,3
3898137,2,1,8,6,6,7,5,7,2,7,7,7,6,7,2,2,30,2,13,1,1,5,1,4,4,5,5,4,3,4,4,3,2,1,5,4,3,2,4,4,5,4,3,4,4,4,2,1,2,2,2,1,1,3,2,2,2
3898143,1,0,8,8,2,8,1,8,7,7,7,7,4,7,1,1,22,2,43,1,1,5,1,10,5,5,5,5,1,5,5,5,1,1,5,5,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,2,1,1,0
3898144,1,1,6,8,1,5,4,6,2,7,7,6,2,6,2,5,38,1,5,2,1,6,1,9,5,5,5,5,1,5,5,5,3,2,5,2,2,2,5,5,5,5,3,5,5,4,2,2,1,1,1,1,1,3,3,3,1
3898145,2,1,5,6,5,6,4,7,6,7,6,7,6,7,2,5,37,2,9,1,1,5,1,6,5,5,5,5,2,5,5,5,2,1,5,5,1,1,5,5,5,5,1,5,5,5,2,1,1,1,1,1,1,2,2,2,1
3898147,4,0,6,5,4,6,1,6,6,6,6,5,1,5,2,3,59,2,33,1,2,6,1,2,2,4,2,3,3,2,2,4,2,3,4,2,3,4,2,3,2,2,2,2,2,2,4,4,4,4,2,2,2,2,0,1,1
3898149,3,1,6,6,2,7,2,7,2,7,6,7,1,6,1,1,30,1,43,1,1,3,1,4,4,4,4,4,2,4,4,4,3,2,4,3,2,2,4,4,4,4,2,4,4,4,2,2,3,2,1,1,1,1,1,1,1
3898155,4,0,4,5,4,1,3,5,5,1,6,7,4,7,2,5,36,1,5,1,1,5,1,10,5,5,5,5,1,5,4,5,1,1,5,2,1,1,5,5,5,5,2,5,5,5,1,1,1,1,1,1,1,0,1,1,0
3898157,4,1,1,5,6,4,6,6,5,6,6,6,5,6,2,4,30,1,10,3,1,5,1,4,5,5,5,5,1,5,5,1,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,2,1,1,3,2,2,3
3898158,3,0,6,5,8,6,8,6,7,5,5,2,8,1,2,2,31,2,9,3,1,5,1,10,5,5,5,5,2,4,5,5,2,2,5,3,2,1,5,4,5,5,2,4,5,4,1,1,2,2,1,1,1,1,2,1,1
3898159,2,0,4,4,5,4,5,4,5,3,3,4,5,4,2,2,34,2,6,1,1,3,1,2,5,5,5,5,1,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,3,1
3898160,1,0,8,8,1,5,1,6,3,6,8,8,3,7,2,2,58,2,5,1,1,4,1,9,5,5,5,4,3,5,5,3,3,2,5,4,2,2,5,4,5,4,2,5,5,4,3,2,3,3,1,1,1,2,2,1,1
3898167,3,1,6,5,5,6,6,6,7,5,6,6,5,5,2,1,36,1,43,1,1,5,1,6,5,5,5,4,4,4,4,5,2,2,4,4,2,2,4,4,5,4,5,4,4,5,3,2,2,2,2,1,1,2,1,3,1
3898173,4,1,5,6,1,6,2,6,2,6,6,5,2,4,2,5,33,1,43,4,1,5,1,2,3,4,4,2,3,3,2,4,4,4,4,4,3,2,2,4,3,4,3,3,3,4,3,4,2,4,2,2,2,0,2,0,0
3898176,1,0,6,2,8,5,3,2,8,3,2,2,7,3,2,1,34,2,30,1,2,3,1,1,5,5,5,4,3,3,5,5,4,1,5,3,3,1,5,5,5,4,3,3,5,3,4,1,4,4,2,1,1,2,1,2,0
3898177,3,1,8,6,5,6,1,5,4,7,5,5,6,4,2,2,24,1,22,1,2,5,1,9,5,5,5,5,2,5,5,5,3,3,5,3,2,2,5,5,5,5,2,5,5,5,2,2,2,2,2,1,1,3,3,3,2
3898182,2,0,5,4,6,6,5,4,6,5,6,4,4,5,1,1,22,1,44,1,2,4,1,2,4,4,4,4,4,4,4,3,3,2,4,2,2,2,4,4,4,4,4,4,4,3,3,2,4,3,1,1,1,1,1,2,1
3898183,4,0,6,8,8,5,1,8,8,4,8,1,8,5,1,2,30,2,33,1,1,5,1,2,4,4,4,3,3,3,4,2,4,3,4,4,4,2,4,4,4,4,4,3,4,4,3,2,2,2,2,1,1,2,2,1,2
3898192,2,0,7,6,6,5,1,4,6,6,6,4,6,6,2,2,36,1,32,1,1,5,1,1,4,4,5,2,2,3,4,3,4,2,4,3,4,2,4,4,5,2,2,3,4,4,4,2,4,4,2,1,1,2,0,2,1
3898193,2,1,6,6,8,4,6,5,3,5,6,6,8,5,2,1,19,2,14,1,2,4,6,7,5,4,5,3,3,4,5,4,4,2,3,4,4,3,4,3,4,2,4,4,4,3,4,2,2,4,2,1,1,1,1,1,0
3898196,3,0,7,5,4,6,2,6,3,5,4,4,6,4,2,4,25,2,46,1,1,5,1,5,5,5,5,5,1,5,5,5,1,2,5,3,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,1,1,1,1
3898202,1,1,6,6,1,6,1,6,4,7,7,6,1,5,2,1,38,1,46,1,2,5,6,4,5,4,5,4,4,3,5,5,2,1,4,3,1,1,5,4,4,5,3,3,5,5,2,1,3,2,1,1,1,0,1,0,0
3898205,4,1,4,5,7,4,4,3,6,4,5,6,4,5,2,2,57,1,2,1,1,3,1,2,2,4,2,2,5,2,4,4,4,4,4,3,4,4,2,3,2,2,3,2,3,2,4,4,3,5,2,2,2,2,2,2,1
3898212,2,1,7,7,1,7,2,7,3,7,6,6,6,7,2,1,54,2,43,1,1,5,1,10,4,5,4,3,2,3,4,4,4,2,5,5,4,3,4,3,4,3,2,3,3,3,4,4,4,4,2,2,2,0,1,1,0
3898213,3,1,7,8,7,6,6,6,6,5,5,3,7,5,2,4,30,1,5,3,1,5,1,6,3,5,3,4,4,3,5,3,3,1,3,3,1,4,3,4,4,3,3,3,4,3,3,4,3,3,1,1,1,2,2,2,1
3898219,1,1,5,3,4,6,2,6,5,6,6,5,3,5,2,1,43,1,16,1,1,5,1,4,4,4,4,3,2,4,4,4,2,3,4,3,2,3,4,4,4,4,3,4,4,4,3,2,2,3,2,1,2,1,1,1,1
3898238,3,0,8,8,1,8,1,8,8,8,8,7,1,8,1,2,48,1,20,1,2,5,1,8,5,5,5,5,2,5,5,5,2,5,4,4,2,2,4,5,5,4,2,4,4,5,2,2,2,2,1,1,1,0,1,1,1
3898242,4,0,7,5,1,6,1,5,1,7,5,3,1,3,2,1,24,1,9,3,1,5,1,3,5,4,4,4,3,5,5,5,3,2,4,3,1,2,3,5,5,5,2,4,5,5,2,1,3,2,1,1,1,0,1,1,0
3898244,2,1,6,5,7,6,5,5,6,6,5,3,8,2,2,1,44,1,4,1,1,5,1,3,4,4,4,4,2,4,4,4,4,2,4,4,3,2,4,4,4,4,3,3,4,4,4,2,3,2,1,1,1,1,0,1,1
3898245,1,0,8,8,7,7,7,6,7,6,8,6,8,7,1,2,40,1,43,1,2,6,1,3,5,5,5,5,2,5,5,5,1,1,5,3,1,1,5,5,5,5,1,5,5,5,1,1,2,2,1,1,1,2,2,2,2
3898247,1,0,3,3,6,6,6,4,5,2,4,3,7,3,2,5,57,2,43,1,1,6,1,3,1,2,1,1,4,1,1,3,5,4,3,3,5,4,1,1,1,1,2,1,1,1,5,4,4,5,2,2,2,0,0,1,2
3898253,4,1,6,7,2,5,2,6,6,6,8,5,7,6,2,2,21,2,14,1,1,3,1,3,5,5,5,5,3,3,5,5,2,1,4,3,2,2,5,5,5,5,3,4,5,4,1,1,1,1,1,1,1,2,3,2,2
3898261,3,1,7,6,2,6,1,5,4,5,8,6,3,5,2,2,20,1,21,1,1,3,1,9,3,3,3,2,4,3,4,4,5,3,4,5,3,3,3,3,3,2,4,2,3,3,5,3,4,5,2,2,2,4,2,3,1
3898269,4,0,6,5,2,6,3,5,6,6,8,5,3,7,2,4,48,1,21,1,1,5,6,4,5,5,5,4,1,4,5,5,3,1,5,5,1,1,4,4,5,4,2,4,5,4,2,1,2,2,2,1,1,1,0,2,0
3898271,2,0,4,3,4,4,3,5,6,4,4,3,6,4,2,5,55,2,1,1,1,3,1,1,5,5,5,5,1,5,5,5,1,1,5,4,1,1,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,1,1
3898274,3,0,7,6,5,5,6,6,7,4,7,4,6,3,2,2,35,2,25,1,1,4,1,1,5,5,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,3,5,5,5,1,1,1,1,1,1,1,2,1,1,2
3898276,1,1,6,2,8,7,7,8,3,8,1,1,8,4,2,3,23,1,20,4,1,3,1,2,5,5,4,4,1,5,5,5,1,1,5,3,1,1,5,5,5,4,1,5,5,5,1,1,2,1,2,1,1,2,1,2,1
3898279,2,0,5,5,3,5,3,5,4,5,6,6,6,5,2,2,29,2,13,3,1,6,1,1,4,4,3,2,3,4,4,3,4,4,4,4,3,3,3,3,3,2,5,3,4,3,3,4,4,4,1,2,2,1,1,1,0
3898283,4,1,7,8,3,7,3,8,6,7,8,8,6,8,2,1,24,2,15,1,1,5,1,2,5,5,5,4,1,5,5,5,1,1,5,1,1,1,5,4,5,5,3,4,5,5,1,1,2,2,2,1,1,2,3,2,2
3898289,3,1,3,5,7,5,3,5,6,5,6,4,8,5,2,2,24,1,25,1,1,6,1,4,5,4,5,4,2,4,5,5,4,2,5,3,2,1,5,5,5,4,3,4,5,5,4,2,3,2,1,1,1,2,3,1,2
3898291,1,1,4,5,6,5,5,3,6,5,7,3,5,3,1,2,36,2,32,1,1,5,1,5,5,5,5,5,2,5,5,5,1,1,5,3,1,1,5,5,5,5,3,5,5,5,1,1,1,1,1,1,1,1,2,2,1
3898292,2,1,8,8,1,8,1,8,1,8,8,5,1,8,2,4,33,1,46,1,1,5,1,3,4,4,4,4,3,4,4,4,4,3,4,4,2,3,4,4,4,4,4,4,4,4,2,2,2,3,2,1,2,4,0,0,0
3898294,4,0,5,4,5,4,5,6,4,4,6,6,3,4,2,5,35,1,47,1,2,3,1,4,4,5,5,4,2,4,5,5,3,2,5,3,2,3,4,4,5,4,3,4,4,4,2,2,2,2,2,1,1,2,2,2,2
3898300,1,0,5,4,5,5,4,4,7,7,7,7,7,6,2,3,59,2,9,1,1,5,1,3,4,5,4,3,3,4,4,3,4,3,4,3,3,2,3,3,3,3,3,3,3,3,4,3,4,4,1,1,2,1,2,1,1
3898301,3,0,4,6,3,6,2,6,5,6,6,5,4,6,1,2,25,1,38,1,2,3,1,2,5,4,5,4,3,4,5,5,5,2,4,3,2,2,4,4,4,4,2,4,5,4,2,2,4,3,1,1,1,0,1,1,0
3898303,4,1,7,8,5,7,5,7,2,5,7,7,7,7,1,2,24,2,9,1,1,5,6,10,5,5,4,5,1,3,5,3,1,2,5,1,1,1,5,5,5,5,1,4,5,4,1,1,2,1,1,1,1,2,2,2,1
3898304,2,1,5,2,6,6,6,5,6,3,4,5,7,5,2,3,34,2,22,1,1,3,1,5,5,5,5,5,3,5,5,4,1,2,4,2,2,1,5,4,5,5,1,5,5,5,2,1,4,2,1,1,1,1,3,2,3
3898305,2,0,7,7,6,7,2,5,6,7,6,6,7,6,2,4,44,1,3,1,1,6,1,7,3,4,4,3,5,3,4,5,4,2,5,5,3,4,3,4,5,3,3,3,4,4,5,2,2,5,2,1,2,1,1,1,0
3898306,2,0,7,8,1,8,1,5,3,4,4,5,5,5,2,4,33,1,32,2,1,5,1,8,5,5,5,5,4,5,5,5,2,2,5,3,1,1,5,5,5,5,2,4,5,4,2,2,2,2,1,1,1,1,1,1,1
3898307,3,0,8,8,1,8,1,8,1,5,5,5,3,6,2,3,34,1,32,2,1,5,1,7,4,4,4,4,3,4,4,4,4,2,4,2,2,2,4,4,4,4,2,4,4,4,3,2,3,2,2,1,1,1,1,1,1
3898308,4,0,8,8,1,8,1,8,1,8,1,5,2,7,2,2,35,1,32,2,1,5,1,7,5,5,4,5,1,4,4,5,4,1,5,3,3,2,4,4,4,4,2,4,4,4,2,2,2,2,1,1,1,1,2,2,1
3898311,1,0,6,5,8,6,6,6,7,6,6,6,8,7,2,1,21,2,13,4,1,3,1,5,5,5,5,5,1,5,5,5,1,1,5,1,1,1,5,5,5,5,1,5,5,5,1,1,1,1,1,1,1,2,1,1,2
3898312,3,1,8,8,7,5,1,7,2,8,8,8,4,8,2,5,32,1,29,1,2,7,1,4,4,5,5,4,3,4,5,4,2,1,4,2,2,2,5,4,5,4,3,4,5,4,2,1,2,2,2,1,1,1,1,1,0
3898313,4,1,6,6,7,3,3,7,6,6,7,7,5,6,2,4,27,2,37,5,1,4,1,3,3,4,4,3,4,2,4,2,4,3,4,4,2,3,3,3,3,2,2,2,4,2,4,3,3,4,2,2,2,2,3,2,3
3898314,1,1,7,7,8,6,1,8,8,8,8,6,8,5,2,2,36,2,46,4,2,5,1,2,4,4,4,3,3,2,3,3,3,4,3,3,3,2,4,3,4,3,3,3,4,4,3,3,3,3,2,1,1,2,1,1,1
3898318,4,0,8,4,3,7,1,6,6,7,8,2,5,2,2,5,50,1,47,1,2,3,1,3,4,4,4,4,3,3,4,2,4,2,5,3,2,3,4,4,4,3,2,3,4,1,4,2,5,4,2,1,1,2,1,1,0
3898319,3,0,6,7,4,6,3,6,2,5,6,6,2,7,2,2,35,2,1,1,1,6,1,3,5,5,5,4,4,5,5,5,4,1,5,1,1,1,5,5,5,4,2,5,5,5,3,1,2,1,1,1,1,1,1,1,1
3898322,2,0,6,6,3,5,3,6,3,6,7,7,6,6,2,2,20,1,43,3,2,4,1,5,5,5,5,5,2,5,5,5,2,1,5,2,2,1,5,5,5,5,2,5,5,5,2,1,2,2,1,1,1,1,1,1,0
3898323,1,1,3,5,5,7,2,7,6,7,7,7,8,7,2,1,21,1,5,3,1,5,1,4,5,5,5,4,3,4,5,4,2,1,4,3,1,2,5,4,5,4,2,4,5,5,2,1,3,3,1,1,1,2,1,2,1
3898327,4,1,3,4,8,5,6,2,4,3,2,2,6,5,2,5,21,2,30,1,1,3,1,6,4,4,4,4,2,4,5,5,4,2,4,3,2,2,4,4,4,4,3,4,4,4,4,2,4,3,2,1,1,3,2,3,2
3898329,3,1,7,7,3,5,2,5,6,6,5,4,3,7,2,1,37,1,49,1,1,3,1,1,4,4,2,3,2,3,4,2,3,2,4,4,2,2,4,4,2,4,3,2,4,3,4,3,2,4,2,1,2,1,1,1,1
3898330,1,0,6,4,7,6,3,3,3,4,4,4,6,4,2,2,33,1,11,4,1,3,1,3,4,4,4,4,4,4,4,3,2,2,4,3,2,2,4,4,4,4,3,4,4,4,2,2,3,2,1,1,1,1,2,2,2
3898332,2,1,6,4,6,5,7,6,5,5,6,5,7,5,2,1,30,2,5,1,1,4,1,2,5,5,5,4,1,4,5,3,3,1,5,3,2,1,5,5,5,4,3,5,5,4,2,1,2,2,2,1,1,2,2,2,2
3898338,4,0,7,3,6,5,3,5,6,5,3,4,6,6,2,1,37,2,34,1,1,5,1,4,5,5,4,3,3,4,5,5,4,2,5,3,3,2,4,4,5,3,3,4,4,4,3,1,4,4,1,1,1,1,2,1,1
3898339,3,0,6,5,8,6,2,7,6,6,7,7,7,6,2,4,29,1,23,1,2,3,1,5,5,5,5,4,2,4,5,5,2,1,5,3,1,2,4,5,5,5,3,5,5,4,2,3,2,1,1,1,1,1,0,1,1
3898344,2,1,6,2,4,6,3,6,6,6,8,8,4,5,2,5,56,2,22,1,1,6,1,4,5,4,5,4,1,3,5,4,2,2,5,4,1,1,5,4,5,4,5,4,5,4,2,1,3,2,1,1,1,2,2,1,2
3898346,1,1,3,5,5,3,3,5,8,3,3,1,6,4,2,5,49,2,43,2,1,3,1,1,4,3,5,5,4,5,4,5,4,5,4,4,4,4,5,4,4,5,4,5,5,5,4,4,4,5,2,2,2,1,0,1,0
3898347,2,0,4,4,8,6,3,4,5,3,2,1,2,3,2,2,40,2,20,2,1,5,1,4,4,3,4,3,3,3,3,4,4,2,3,3,3,2,3,3,4,4,3,3,3,2,4,4,3,3,2,2,2,2,1,1,2
